Time (s),Temperature (K),Weight (mg)
3885,1029.04,0.015
3886,1029.21,0.015
3887,1029.38,0.015
3888,1029.55,0.015
3889,1029.71,0.015
3890,1029.88,0.015
3891,1030.05,0.015
3892,1030.21,0.015
3893,1030.38,0.015
3894,1030.55,0.015
3895,1030.71,0.015
3896,1030.88,0.015
3897,1031.04,0.015
3898,1031.20,0.015
3899,1031.38,0.015
3900,1031.55,0.015
3901,1031.71,0.015
3902,1031.88,0.015
3903,1032.05,0.015
3904,1032.21,0.015
3905,1032.38,0.015
3906,1032.55,0.015
3907,1032.71,0.015
3908,1032.88,0.015
3909,1033.05,0.015
3910,1033.21,0.015
3911,1033.37,0.015
3912,1033.54,0.015
3913,1033.71,0.015
3914,1033.88,0.015
3915,1034.04,0.015
3916,1034.21,0.015
3917,1034.38,0.015
3918,1034.54,0.015
3919,1034.71,0.015
3920,1034.88,0.015
3921,1035.04,0.015
3922,1035.21,0.015
3923,1035.37,0.015
3924,1035.54,0.015
3925,1035.71,0.015
3926,1035.88,0.015
3927,1036.04,0.015
3928,1036.21,0.015
3929,1036.38,0.015
3930,1036.54,0.015
3931,1036.71,0.015
3932,1036.88,0.015
3933,1037.05,0.015
3934,1037.21,0.015
3935,1037.37,0.015
3936,1037.54,0.015
3937,1037.71,0.015
3938,1037.88,0.015
3939,1038.05,0.015
3940,1038.21,0.015
3941,1038.38,0.015
3942,1038.54,0.015
3943,1038.71,0.015
3944,1038.88,0.015
3945,1039.05,0.015
3946,1039.21,0.015
3947,1039.38,0.015
3948,1039.55,0.015
3949,1039.71,0.015
3950,1039.88,0.015
3951,1040.05,0.015
3952,1040.22,0.015
3953,1040.38,0.015
3954,1040.54,0.015
3955,1040.71,0.015
3956,1040.87,0.015
3957,1041.05,0.015
3958,1041.21,0.015
3959,1041.38,0.015
3960,1041.55,0.015
3961,1041.71,0.015
3962,1041.88,0.015
3963,1042.05,0.015
3964,1042.22,0.015
3965,1042.38,0.015
3966,1042.54,0.015
3967,1042.71,0.015
3968,1042.88,0.015
3969,1043.04,0.015
3970,1043.21,0.015
3971,1043.38,0.015
3972,1043.54,0.015
3973,1043.71,0.015
3974,1043.88,0.015
3975,1044.04,0.015
3976,1044.21,0.015
3977,1044.38,0.015
3978,1044.55,0.015
3979,1044.71,0.015
3980,1044.87,0.015
3981,1045.04,0.015
3982,1045.21,0.015
3983,1045.37,0.015
3984,1045.54,0.015
3985,1045.71,0.015
3986,1045.88,0.015
3987,1046.05,0.015
3988,1046.21,0.015
3989,1046.38,0.015
3990,1046.54,0.015
3991,1046.71,0.015
3992,1046.88,0.015
3993,1047.05,0.015
3994,1047.21,0.015
3995,1047.37,0.015
3996,1047.54,0.015
3997,1047.71,0.015
3998,1047.87,0.015
3999,1048.04,0.015
4000,1048.21,0.015
4001,1048.38,0.015
4002,1048.55,0.015
4003,1048.71,0.015
4004,1048.88,0.015
4005,1049.04,0.015
4006,1049.22,0.015
4007,1049.38,0.015
4008,1049.55,0.015
4009,1049.70,0.015
4010,1049.88,0.015
4011,1050.04,0.015
4012,1050.21,0.015
4013,1050.38,0.015
4014,1050.55,0.015
4015,1050.71,0.015
4016,1050.88,0.015
4017,1051.05,0.015
4018,1051.21,0.015
4019,1051.37,0.015
4020,1051.54,0.015
4021,1051.70,0.015
4022,1051.87,0.015
4023,1052.04,0.015
4024,1052.21,0.015
4025,1052.38,0.015
4026,1052.54,0.015
4027,1052.71,0.015
4028,1052.88,0.015
4029,1053.05,0.015
4030,1053.20,0.015
4031,1053.37,0.015
4032,1053.54,0.015
4033,1053.71,0.015
4034,1053.88,0.015
4035,1054.04,0.015
4036,1054.21,0.015
4037,1054.38,0.015
4038,1054.54,0.015
4039,1054.72,0.015
4040,1054.87,0.015
4041,1055.04,0.015
4042,1055.22,0.015
4043,1055.38,0.015
4044,1055.55,0.015
4045,1055.71,0.015
4046,1055.88,0.015
4047,1056.05,0.015
4048,1056.21,0.015
4049,1056.37,0.015
4050,1056.54,0.015
4051,1056.71,0.015
4052,1056.87,0.015
4053,1057.04,0.015
4054,1057.21,0.015
4055,1057.38,0.015
4056,1057.55,0.015
4057,1057.71,0.015
4058,1057.88,0.015
4059,1058.05,0.015
4060,1058.21,0.015
4061,1058.37,0.015
4062,1058.54,0.015
4063,1058.71,0.015
4064,1058.87,0.015
4065,1059.04,0.015
4066,1059.21,0.015
4067,1059.38,0.015
4068,1059.54,0.015
4069,1059.71,0.015
4070,1059.88,0.015
4071,1060.04,0.015
4072,1060.21,0.015
4073,1060.37,0.015
4074,1060.54,0.015
4075,1060.71,0.015
4076,1060.87,0.015
4077,1061.04,0.015
4078,1061.21,0.015
4079,1061.38,0.015
4080,1061.54,0.015
4081,1061.71,0.015
4082,1061.88,0.015
4083,1062.04,0.015
4084,1062.21,0.015
4085,1062.38,0.015
4086,1062.55,0.015
4087,1062.71,0.015
4088,1062.88,0.015
4089,1063.04,0.015
4090,1063.21,0.015
4091,1063.37,0.015
4092,1063.54,0.015
4093,1063.71,0.015
4094,1063.88,0.015
4095,1064.04,0.015
4096,1064.21,0.015
4097,1064.38,0.015
4098,1064.55,0.015
4099,1064.72,0.015
4100,1064.88,0.015
4101,1065.04,0.015
4102,1065.20,0.015
4103,1065.37,0.015
4104,1065.54,0.015
4105,1065.71,0.015
4106,1065.87,0.015
4107,1066.05,0.015
4108,1066.21,0.015
4109,1066.38,0.015
4110,1066.55,0.015
4111,1066.71,0.015
4112,1066.87,0.015
4113,1067.04,0.015
4114,1067.20,0.015
4115,1067.38,0.015
4116,1067.54,0.015
4117,1067.71,0.015
4118,1067.88,0.015
4119,1068.04,0.015
4120,1068.21,0.015
4121,1068.38,0.015
4122,1068.54,0.015
4123,1068.71,0.015
4124,1068.88,0.015
4125,1069.05,0.015
4126,1069.21,0.015
4127,1069.37,0.015
4128,1069.54,0.015
4129,1069.71,0.015
4130,1069.87,0.015
4131,1070.04,0.015
4132,1070.21,0.015
4133,1070.38,0.015
4134,1070.54,0.015
4135,1070.71,0.015
4136,1070.88,0.015
4137,1071.05,0.015
4138,1071.21,0.015
4139,1071.38,0.015
4140,1071.54,0.015
4141,1071.70,0.015
4142,1071.87,0.015
4143,1072.05,0.015
4144,1072.21,0.015
4145,1072.37,0.015
4146,1072.54,0.015
4147,1072.71,0.015
4148,1072.88,0.015
4149,1073.04,0.015
4150,1073.21,0.015
4151,1073.37,0.015
4152,1073.54,0.015
4153,1073.71,0.015
4154,1073.87,0.015
4155,1074.04,0.015
4156,1074.21,0.015
4157,1074.37,0.015
4158,1074.55,0.015
4159,1074.71,0.015
4160,1074.87,0.015
4161,1075.05,0.015
4162,1075.22,0.015
4163,1075.37,0.015
4164,1075.54,0.015
4165,1075.71,0.015
4166,1075.87,0.015
4167,1076.04,0.015
4168,1076.21,0.015
4169,1076.38,0.015
4170,1076.54,0.015
4171,1076.71,0.015
4172,1076.88,0.015
4173,1077.05,0.015
4174,1077.21,0.015
4175,1077.38,0.015
4176,1077.55,0.015
4177,1077.71,0.015
4178,1077.87,0.015
4179,1078.04,0.015
4180,1078.21,0.015
4181,1078.37,0.015
4182,1078.54,0.015
4183,1078.71,0.015
4184,1078.88,0.015
4185,1079.04,0.015
4186,1079.21,0.015
4187,1079.38,0.015
4188,1079.54,0.015
4189,1079.71,0.015
4190,1079.87,0.015
4191,1080.04,0.015
4192,1080.21,0.015
4193,1080.37,0.015
4194,1080.54,0.015
4195,1080.71,0.015
4196,1080.88,0.015
4197,1081.04,0.015
4198,1081.21,0.015
4199,1081.38,0.015
4200,1081.54,0.015
4201,1081.71,0.015
4202,1081.87,0.015
4203,1082.04,0.015
4204,1082.20,0.015
4205,1082.38,0.015
4206,1082.54,0.015
4207,1082.70,0.015
4208,1082.88,0.015
4209,1083.04,0.015
4210,1083.21,0.015
4211,1083.38,0.015
4212,1083.54,0.015
4213,1083.71,0.015
4214,1083.88,0.015
4215,1084.04,0.015
4216,1084.20,0.015
4217,1084.38,0.015
4218,1084.54,0.015
4219,1084.70,0.015
4220,1084.88,0.015
4221,1085.04,0.015
4222,1085.21,0.015
4223,1085.38,0.015
4224,1085.54,0.015
4225,1085.71,0.015
4226,1085.88,0.015
4227,1086.04,0.015
4228,1086.21,0.015
4229,1086.37,0.015
4230,1086.54,0.015
4231,1086.71,0.015
4232,1086.88,0.015
4233,1087.05,0.015
4234,1087.21,0.015
4235,1087.38,0.015
4236,1087.55,0.015
4237,1087.71,0.015
4238,1087.88,0.015
4239,1088.05,0.015
4240,1088.21,0.015
4241,1088.38,0.015
4242,1088.54,0.015
4243,1088.71,0.015
4244,1088.88,0.015
4245,1089.04,0.015
4246,1089.20,0.015
4247,1089.38,0.015
4248,1089.54,0.015
4249,1089.71,0.015
4250,1089.88,0.015
4251,1090.05,0.015
4252,1090.21,0.015
4253,1090.38,0.015
4254,1090.54,0.015
4255,1090.70,0.015
4256,1090.88,0.015
4257,1091.04,0.015
4258,1091.21,0.015
4259,1091.37,0.015
4260,1091.54,0.015
4261,1091.71,0.015
4262,1091.88,0.015
4263,1092.04,0.015
4264,1092.21,0.015
4265,1092.37,0.015
4266,1092.54,0.015
4267,1092.71,0.015
4268,1092.87,0.015
4269,1093.04,0.015
4270,1093.21,0.015
4271,1093.37,0.015
4272,1093.54,0.015
4273,1093.71,0.015
4274,1093.88,0.015
4275,1094.05,0.015
4276,1094.21,0.015
4277,1094.37,0.015
4278,1094.54,0.015
4279,1094.71,0.015
4280,1094.87,0.015
4281,1095.04,0.015
4282,1095.21,0.015
4283,1095.37,0.015
4284,1095.54,0.014
4285,1095.71,0.014
4286,1095.88,0.014
4287,1096.04,0.014
4288,1096.21,0.014
4289,1096.38,0.014
4290,1096.54,0.014
4291,1096.71,0.014
4292,1096.87,0.014
4293,1097.04,0.014
4294,1097.21,0.014
4295,1097.38,0.014
4296,1097.54,0.014
4297,1097.71,0.014
4298,1097.88,0.014
4299,1098.05,0.014
4300,1098.21,0.014
4301,1098.37,0.014
4302,1098.54,0.014
4303,1098.70,0.014
4304,1098.87,0.014
4305,1099.04,0.014
4306,1099.20,0.014
4307,1099.38,0.014
4308,1099.54,0.014
4309,1099.71,0.014
4310,1099.88,0.014
4311,1100.05,0.014
4312,1100.21,0.014
4313,1100.38,0.014
4314,1100.54,0.014
4315,1100.70,0.014
4316,1100.88,0.014
4317,1101.04,0.014
4318,1101.21,0.014
4319,1101.37,0.014
4320,1101.54,0.014
4321,1101.71,0.014
4322,1101.88,0.014
4323,1102.04,0.014
4324,1102.20,0.014
4325,1102.37,0.014
4326,1102.54,0.014
4327,1102.71,0.014
4328,1102.88,0.014
4329,1103.04,0.014
4330,1103.21,0.014
4331,1103.38,0.014
4332,1103.54,0.014
4333,1103.71,0.014
4334,1103.88,0.014
4335,1104.04,0.014
4336,1104.20,0.014
4337,1104.37,0.014
4338,1104.54,0.014
4339,1104.71,0.014
4340,1104.87,0.014
4341,1105.04,0.014
4342,1105.21,0.014
4343,1105.38,0.014
4344,1105.55,0.014
4345,1105.71,0.014
4346,1105.88,0.014
4347,1106.05,0.014
4348,1106.21,0.014
4349,1106.38,0.014
4350,1106.54,0.014
4351,1106.70,0.014
4352,1106.88,0.014
4353,1107.04,0.014
4354,1107.21,0.014
4355,1107.38,0.014
4356,1107.54,0.014
4357,1107.70,0.014
4358,1107.87,0.014
4359,1108.04,0.014
4360,1108.20,0.014
4361,1108.37,0.014
4362,1108.54,0.014
4363,1108.71,0.014
4364,1108.87,0.014
4365,1109.05,0.014
4366,1109.21,0.014
4367,1109.38,0.014
4368,1109.55,0.014
4369,1109.71,0.014
4370,1109.88,0.014
4371,1110.05,0.014
4372,1110.21,0.014
4373,1110.37,0.014
4374,1110.54,0.014
4375,1110.71,0.014
4376,1110.87,0.014
4377,1111.04,0.014
4378,1111.21,0.014
4379,1111.38,0.014
4380,1111.55,0.014
4381,1111.70,0.014
4382,1111.87,0.014
4383,1112.04,0.014
4384,1112.20,0.014
4385,1112.38,0.014
4386,1112.54,0.014
4387,1112.71,0.014
4388,1112.88,0.014
4389,1113.04,0.014
4390,1113.21,0.014
4391,1113.38,0.014
4392,1113.54,0.014
4393,1113.72,0.014
4394,1113.88,0.014
4395,1114.04,0.014
4396,1114.21,0.014
4397,1114.37,0.014
4398,1114.54,0.014
4399,1114.71,0.014
4400,1114.87,0.014
4401,1115.05,0.014
4402,1115.21,0.014
4403,1115.37,0.014
4404,1115.55,0.014
4405,1115.71,0.014
4406,1115.88,0.014
4407,1116.04,0.014
4408,1116.20,0.014
4409,1116.37,0.014
4410,1116.54,0.014
4411,1116.71,0.014
4412,1116.87,0.014
4413,1117.05,0.014
4414,1117.21,0.014
4415,1117.37,0.014
4416,1117.54,0.014
4417,1117.71,0.014
4418,1117.87,0.014
4419,1118.04,0.014
4420,1118.21,0.014
4421,1118.38,0.014
4422,1118.54,0.014
4423,1118.71,0.014
4424,1118.87,0.014
4425,1119.04,0.014
4426,1119.21,0.014
4427,1119.38,0.014
4428,1119.55,0.014
4429,1119.71,0.014
4430,1119.88,0.014
4431,1120.04,0.014
4432,1120.21,0.014
4433,1120.37,0.014
4434,1120.53,0.014
4435,1120.71,0.014
4436,1120.88,0.014
4437,1121.04,0.014
4438,1121.21,0.014
4439,1121.38,0.014
4440,1121.54,0.014
4441,1121.71,0.014
4442,1121.87,0.014
4443,1122.04,0.014
4444,1122.21,0.014
4445,1122.37,0.014
4446,1122.54,0.014
4447,1122.71,0.014
4448,1122.87,0.014
4449,1123.04,0.014
4450,1123.21,0.014
4451,1123.38,0.014
4452,1123.54,0.014
4453,1123.70,0.014
4454,1123.87,0.014
4455,1124.04,0.014
4456,1124.20,0.014
4457,1124.38,0.014
4458,1124.54,0.014
4459,1124.71,0.014
4460,1124.88,0.014
4461,1125.04,0.014
4462,1125.21,0.014
4463,1125.38,0.014
4464,1125.54,0.014
4465,1125.70,0.014
4466,1125.88,0.014
4467,1126.04,0.014
4468,1126.20,0.014
4469,1126.38,0.014
4470,1126.54,0.014
4471,1126.71,0.014
4472,1126.88,0.014
4473,1127.04,0.014
4474,1127.21,0.014
4475,1127.37,0.014
4476,1127.54,0.014
4477,1127.70,0.014
4478,1127.87,0.014
4479,1128.04,0.014
4480,1128.21,0.014
4481,1128.37,0.014
4482,1128.54,0.014
4483,1128.71,0.014
4484,1128.87,0.014
4485,1129.03,0.014
4486,1129.20,0.014
4487,1129.37,0.014
4488,1129.54,0.014
4489,1129.70,0.014
4490,1129.87,0.014
4491,1130.04,0.014
4492,1130.21,0.014
4493,1130.38,0.014
4494,1130.54,0.014
4495,1130.71,0.014
4496,1130.87,0.014
4497,1131.04,0.014
4498,1131.20,0.014
4499,1131.37,0.014
4500,1131.54,0.014
4501,1131.70,0.014
4502,1131.87,0.014
4503,1132.04,0.014
4504,1132.21,0.014
4505,1132.38,0.014
4506,1132.55,0.014
4507,1132.71,0.014
4508,1132.87,0.014
4509,1133.03,0.014
4510,1133.21,0.014
4511,1133.37,0.014
4512,1133.54,0.014
4513,1133.71,0.014
4514,1133.87,0.014
4515,1134.04,0.014
4516,1134.21,0.014
4517,1134.37,0.013
4518,1134.53,0.013
4519,1134.70,0.013
4520,1134.87,0.013
4521,1135.04,0.013
4522,1135.21,0.013
4523,1135.38,0.013
4524,1135.54,0.013
4525,1135.71,0.013
4526,1135.88,0.013
4527,1136.04,0.013
4528,1136.20,0.013
4529,1136.37,0.013
4530,1136.53,0.013
4531,1136.70,0.013
4532,1136.87,0.013
4533,1137.05,0.013
4534,1137.21,0.013
4535,1137.37,0.013
4536,1137.55,0.013
4537,1137.71,0.013
4538,1137.87,0.013
4539,1138.04,0.013
4540,1138.21,0.013
4541,1138.38,0.013
4542,1138.54,0.013
4543,1138.70,0.013
4544,1138.88,0.013
4545,1139.04,0.013
4546,1139.21,0.013
4547,1139.37,0.013
4548,1139.54,0.013
4549,1139.71,0.013
4550,1139.87,0.013
4551,1140.04,0.013
4552,1140.20,0.013
4553,1140.37,0.013
4554,1140.54,0.013
4555,1140.70,0.013
4556,1140.88,0.013
4557,1141.04,0.013
4558,1141.21,0.013
4559,1141.38,0.013
4560,1141.55,0.013
4561,1141.71,0.013
4562,1141.87,0.013
4563,1142.03,0.013
4564,1142.21,0.013
4565,1142.37,0.013
4566,1142.54,0.013
4567,1142.71,0.013
4568,1142.87,0.013
4569,1143.04,0.013
4570,1143.21,0.013
4571,1143.37,0.013
4572,1143.54,0.013
4573,1143.71,0.013
4574,1143.87,0.013
4575,1144.03,0.013
4576,1144.21,0.013
4577,1144.37,0.013
4578,1144.54,0.013
4579,1144.71,0.013
4580,1144.87,0.013
4581,1145.04,0.013
4582,1145.21,0.013
4583,1145.38,0.013
4584,1145.54,0.013
4585,1145.70,0.013
4586,1145.87,0.013
4587,1146.04,0.013
4588,1146.21,0.013
4589,1146.38,0.013
4590,1146.54,0.013
4591,1146.71,0.013
4592,1146.88,0.013
4593,1147.05,0.013
4594,1147.21,0.013
4595,1147.37,0.013
4596,1147.53,0.013
4597,1147.70,0.013
4598,1147.87,0.013
4599,1148.04,0.013
4600,1148.21,0.013
4601,1148.37,0.013
4602,1148.54,0.013
4603,1148.71,0.013
4604,1148.87,0.013
4605,1149.04,0.013
4606,1149.20,0.013
4607,1149.37,0.013
4608,1149.54,0.013
4609,1149.71,0.013
4610,1149.87,0.013
4611,1150.04,0.013
4612,1150.21,0.013
4613,1150.37,0.013
4614,1150.54,0.013
4615,1150.71,0.013
4616,1150.87,0.013
4617,1151.03,0.013
4618,1151.20,0.013
4619,1151.38,0.013
4620,1151.54,0.013
4621,1151.71,0.013
4622,1151.87,0.013
4623,1152.04,0.013
4624,1152.20,0.013
4625,1152.37,0.013
4626,1152.54,0.013
4627,1152.70,0.013
4628,1152.87,0.013
4629,1153.04,0.013
4630,1153.20,0.013
4631,1153.38,0.013
4632,1153.54,0.013
4633,1153.70,0.013
4634,1153.87,0.013
4635,1154.04,0.013
4636,1154.20,0.013
4637,1154.37,0.013
4638,1154.54,0.013
4639,1154.70,0.013
4640,1154.88,0.013
4641,1155.04,0.013
4642,1155.21,0.013
4643,1155.38,0.013
4644,1155.54,0.013
4645,1155.71,0.013
4646,1155.88,0.013
4647,1156.04,0.013
4648,1156.20,0.013
4649,1156.37,0.013
4650,1156.54,0.013
4651,1156.70,0.013
4652,1156.88,0.013
4653,1157.04,0.013
4654,1157.21,0.013
4655,1157.38,0.013
4656,1157.55,0.013
4657,1157.71,0.013
4658,1157.86,0.013
4659,1158.04,0.013
4660,1158.20,0.013
4661,1158.37,0.013
4662,1158.54,0.013
4663,1158.71,0.013
4664,1158.88,0.013
4665,1159.04,0.013
4666,1159.20,0.013
4667,1159.37,0.013
4668,1159.53,0.013
4669,1159.70,0.013
4670,1159.87,0.013
4671,1160.04,0.013
4672,1160.21,0.013
4673,1160.37,0.013
4674,1160.54,0.013
4675,1160.71,0.013
4676,1160.87,0.013
4677,1161.04,0.013
4678,1161.20,0.013
4679,1161.37,0.013
4680,1161.54,0.013
4681,1161.71,0.013
4682,1161.87,0.013
4683,1162.04,0.013
4684,1162.21,0.013
4685,1162.37,0.013
4686,1162.54,0.013
4687,1162.70,0.013
4688,1162.87,0.013
4689,1163.04,0.013
4690,1163.20,0.013
4691,1163.38,0.013
4692,1163.54,0.012
4693,1163.71,0.012
4694,1163.87,0.012
4695,1164.04,0.012
4696,1164.21,0.012
4697,1164.37,0.012
4698,1164.54,0.012
4699,1164.70,0.012
4700,1164.88,0.012
4701,1165.04,0.012
4702,1165.21,0.012
4703,1165.37,0.012
4704,1165.54,0.012
4705,1165.70,0.012
4706,1165.87,0.012
4707,1166.04,0.012
4708,1166.20,0.012
4709,1166.37,0.012
4710,1166.54,0.012
4711,1166.70,0.012
4712,1166.87,0.012
4713,1167.04,0.012
4714,1167.21,0.012
4715,1167.38,0.012
4716,1167.54,0.012
4717,1167.71,0.012
4718,1167.87,0.012
4719,1168.03,0.012
4720,1168.20,0.012
4721,1168.38,0.012
4722,1168.53,0.012
4723,1168.71,0.012
4724,1168.88,0.012
4725,1169.04,0.012
4726,1169.20,0.012
4727,1169.37,0.012
4728,1169.54,0.012
4729,1169.70,0.012
4730,1169.87,0.012
4731,1170.03,0.012
4732,1170.21,0.012
4733,1170.37,0.012
4734,1170.54,0.012
4735,1170.71,0.012
4736,1170.87,0.012
4737,1171.04,0.012
4738,1171.20,0.012
4739,1171.37,0.012
